epoch,train_loss,val_mse,val_mae,LR
367,1.0990561757768904,1.0150585639990226,0.7531452986412372,9.793696743602409e-05
368,1.1535732746124268,0.9646295602061912,0.731330283365063,9.79122134948431e-05
369,1.025008703981127,0.9479226239565559,0.725847337414838,9.788731512783732e-05
370,1.0649618080684118,0.9653773954792181,0.7283232272209272,9.786227241085157e-05
371,1.051114286695208,0.9920510255847369,0.7358023532987709,9.783708542017026e-05
372,1.0623382840837752,0.9940806532974839,0.7428336403319596,9.781175423251735e-05
373,1.0480658667428153,0.9786184714033564,0.7360605515430753,9.778627892505601e-05
374,1.032806592328208,0.9825173140888773,0.741307355993178,9.776065957538849e-05
375,1.1015724624906267,1.0169344156615585,0.7372380534030193,9.77348962615557e-05
376,1.1220794916152954,1.0097495217101198,0.7492891809886755,9.770898906203723e-05
377,1.1144249779837472,0.9934748268470311,0.7507621960210445,9.768293805575088e-05
378,1.0930044565882002,1.0072649048158386,0.7351375836033096,9.765674332205253e-05
379,1.1550561359950475,0.9939094294246833,0.7335155956869006,9.763040494073586e-05
380,1.0863742913518633,1.0044248460608343,0.7489647229535763,9.760392299203219e-05
381,0.9981880273137774,0.9929802777299438,0.7369996817209853,9.757729755661011e-05
382,1.0542390516826086,1.0237267479764165,0.7471333590481644,9.75505287155753e-05
383,1.0673788104738509,1.0069757139716224,0.7544234772846266,9.75236165504703e-05
384,1.0335616980280196,0.9934398476948376,0.7282202164769248,9.749656114327425e-05
385,1.0402439066341944,1.0285019408105733,0.7537818148273915,9.746936257640259e-05
386,1.0633918813296728,1.0394301286886223,0.7611367317844473,9.744202093270687e-05
387,1.0245010597365243,1.0510636041078654,0.767359855474935,9.74145362954745e-05
388,1.0860172510147095,1.0352278584230725,0.7529668262990215,9.738690874842844e-05
389,1.0220825331551688,1.0148202476857704,0.7360272246800447,9.735913837572697e-05
390,1.0234520179884774,1.0287755339966813,0.7548651280358826,9.73312252619635e-05
391,0.9975746955190387,1.0215758399396402,0.7507415201682265,9.730316949216619e-05
392,0.9512815220015389,0.9889857299539873,0.7358938264594276,9.727497115179779e-05
393,1.0297104801450456,1.0065527621353727,0.7445070607030126,9.724663032675532e-05
394,0.9860551868166242,0.9964797242138042,0.7477031897392842,9.721814710336987e-05
395,1.0030733857836043,1.0032297154464351,0.7342951506154808,9.718952156840624e-05
396,1.008989930152893,1.0226453403011881,0.7446429986261079,9.716075380906284e-05
397,0.9891943250383649,1.0447904482180435,0.7852393191684498,9.713184391297119e-05
398,1.0398258311407906,1.0002700092926191,0.733595591171418,9.710279196819588e-05
399,1.0695360813822066,1.0337225924368951,0.7453985159393927,9.707359806323417e-05
400,1.0037549138069153,1.0114990490433826,0.7441744220060589,9.704426228701574e-05
401,1.0156409570149012,1.0234829447076672,0.7557298879554457,9.701478472890247e-05
402,0.9822578345026288,0.9931222187787088,0.7350387820969623,9.69851654786881e-05
403,0.9391989878245762,1.0086344743231164,0.7386482608730041,9.695540462659801e-05
404,1.0416224343436105,1.0058413123210819,0.7403677302192876,9.692550226328894e-05
405,1.0299245119094849,0.9969936539172921,0.7424516980041215,9.689545847984864e-05
406,0.9723155583654132,1.0086293095957748,0.7446362224554262,9.686527336779569e-05
407,0.9705438017845154,1.0574361445403315,0.747068369713732,9.683494701907919e-05
408,1.0393659387316023,1.0615713335602108,0.7697721728427923,9.680447952607845e-05
409,0.9533242412975856,1.0521271349280867,0.7619946423134097,9.677387098160271e-05
410,0.9910654681069511,1.0225253685562892,0.7417063697569147,9.674312147889096e-05
411,0.9413649780409676,1.0229956437574335,0.7500588548589361,9.671223111161149e-05
412,1.0255385552133833,1.049743698279834,0.7518189945420232,9.668119997386172e-05
413,0.946108511516026,1.0226234336275837,0.7407318253431604,9.665002816016786e-05
414,0.9497438754354205,1.011114413916872,0.7345253240870846,9.661871576548467e-05
415,0.9593050139290946,0.9968564770042457,0.7348609626827841,9.658726288519515e-05
416,0.8804475835391453,1.0416768325843289,0.7616709863692409,9.655566961511023e-05
417,0.9784315994807652,1.0168588451411515,0.7403778073375555,9.652393605146844e-05
418,0.9434817263058254,0.983016523563038,0.7267822111554757,9.649206229093578e-05
419,0.9957604323114667,1.0482708118361657,0.7678003976403107,9.646004843060522e-05
420,0.9835372652326312,1.0616017089343592,0.7527843834402911,9.642789456799655e-05
421,0.9343190022877285,1.075110405780224,0.7573963267164575,9.639560080105599e-05
422,0.9065824321338108,1.0225381590474216,0.7469053622050607,9.636316722815595e-05
423,0.9350511176245553,0.9965174115953143,0.7357818260037222,9.633059394809475e-05
424,0.891478819506509,1.0205711128835073,0.7458877871710821,9.629788106009622e-05
425,0.9195830311094012,1.0135171630751543,0.7541385725287243,9.626502866380951e-05
426,0.9441265719277518,1.0187954663108068,0.7551625297981182,9.623203685930869e-05
427,0.9390832100595746,1.014309109718614,0.7557575378542639,9.619890574709257e-05
428,0.9466845052582877,1.0133311657221762,0.7417584527191031,9.61656354280842e-05
429,0.9329380733626229,1.0206404100906925,0.7441051263116821,9.613222600363077e-05
430,0.8954321231160846,1.0374954593441623,0.76309035631363,9.60986775755032e-05
431,0.8747637697628566,1.0140298549989377,0.7409973903584847,9.606499024589581e-05
432,0.8645472185952323,1.0177187661922689,0.7377688860155673,9.603116411742602e-05
433,0.8959465537752423,1.0232600433052872,0.7452704303987632,9.59971992931341e-05
434,0.9583061252321515,1.0444828204772088,0.7603949138574875,9.596309587648282e-05
435,0.9298369714191982,1.0174300491595945,0.7491591523971388,9.592885397135707e-05
436,0.8615513699395316,1.025057182042134,0.7380844944250069,9.589447368206364e-05
437,0.9055213502475193,1.0063397859653131,0.7386258858339675,9.585995511333086e-05
438,0.9314452580043248,1.0261543610458568,0.7463668390805287,9.582529837030829e-05
439,0.8388566459928241,1.08337546660157,0.7727389698314049,9.579050355856633e-05
440,0.895364020551954,1.0676310152634996,0.7648713179868114,9.575557078409606e-05
441,0.9663874421800885,1.0387567426425326,0.7466434820880544,9.572050015330874e-05
442,0.8974286147526332,1.075049076231493,0.7606867566545535,9.568529177303563e-05
443,0.9491138543401446,1.0643712081949808,0.7569379724442676,9.564994575052751e-05
444,0.962152225630624,1.105759903808077,0.7926761456150122,9.561446219345454e-05
445,0.8930670704160418,1.0475614312409895,0.7571479738281982,9.557884120990577e-05
446,0.8713231342179435,1.0340624324036471,0.7459992048930523,9.55430829083889e-05
447,0.8500516584941319,1.060341158440302,0.7657408368985453,9.55071873978299e-05
448,0.8240683334214347,1.0455609338612073,0.7552633000731128,9.547115478757274e-05
449,0.8961120418139866,1.0459966804244527,0.7569512391674351,9.543498518737898e-05
450,0.8419212188039508,1.0266399942762834,0.7491017879188125,9.539867870742751e-05
451,0.9253219962120056,1.064242790744223,0.7594813909847059,9.536223545831418e-05
452,0.8654781579971313,1.0596248637063324,0.7578683310574235,9.532565555105142e-05
453,0.8500513178961617,1.0714730765069913,0.7656585806733895,9.528893909706797e-05
454,0.8650316681180682,1.084583513270186,0.7649046333524994,9.525208620820854e-05
455,0.8785268323762077,1.0932788775707194,0.7703167565797072,9.52150969967334e-05
456,0.8737198625292096,1.0991785846433024,0.7785984534507393,9.517797157531811e-05
457,0.8716783779008048,1.0478264516453464,0.7506980829051466,9.514071005705314e-05
458,0.8183205638613019,1.0422506392380728,0.7472443707324021,9.510331255544354e-05
459,0.8253868733133588,1.0462872234166765,0.7505196877161511,9.506577918440859e-05
460,0.8483680486679077,1.091035958418675,0.7748711928710109,9.502811005828143e-05
461,0.858897192137582,1.0766247697951745,0.7774337693124762,9.499030529180877e-05
462,0.8598611865724836,1.0569015250661897,0.7489232272285954,9.495236500015047e-05
463,0.9360068610736302,1.0654257332677317,0.7459644686978625,9.491428929887927e-05
464,0.8551112839153835,1.0300471319242137,0.7432816294471921,9.487607830398032e-05
465,0.8619003977094378,1.0386883065257995,0.7496692580239501,9.483773213185094e-05
466,0.8495854224477496,1.0360702989749424,0.7484712010332858,9.479925089930025e-05
467,0.8775909287588937,1.071105383622555,0.7606565416380787,9.476063472354873e-05
468,0.889283401625497,1.0753427422650537,0.7690737192615551,9.472188372222797e-05
469,0.8510324103491647,1.0779718377926466,0.7773564808470287,9.468299801338022e-05
470,0.8372318404061454,1.039845709820551,0.7575730378473169,9.46439777154581e-05
471,0.7940480964524406,1.0525625825604235,0.7538738788909479,9.460482294732421e-05
472,0.8152065447398594,1.0749040345309533,0.7677754710988915,9.456553382825077e-05
473,0.8001763054302761,1.0835314504441311,0.7796603589097845,9.452611047791923e-05
474,0.8334859694753375,1.0630564005307281,0.759988866443106,9.448655301641997e-05
475,0.8363312653132847,1.0667624494209589,0.7529841440201018,9.444686156425186e-05
476,0.8060765607016427,1.082114916712636,0.7702390300049925,9.440703624232198e-05
477,0.8276931132589068,1.0980117544352657,0.7777497474522503,9.436707717194513e-05
478,0.7670025059155056,1.0812917892759188,0.7585582321285399,9.43269844748436e-05
479,0.8867506555148533,1.1437521428045616,0.8215277524351984,9.428675827314666e-05
480,0.8888297080993652,1.057378044232076,0.7586204442495998,9.424639868939033e-05
481,0.7989394579614911,1.0873834720170943,0.7602115548420852,9.420590584651689e-05
482,0.7977287258420672,1.0657335864169948,0.7702648191496717,9.416527986787455e-05
483,0.8152577962194171,1.048499645867351,0.7689123873392936,9.412452087721711e-05
484,0.8557606509753636,1.0700753690689564,0.759198666790605,9.408362899870352e-05
485,0.7733780997140067,1.093654107265822,0.7644230853094519,9.404260435689753e-05
486,0.7904333131653922,1.0856098014745206,0.7790329567881707,9.400144707676729e-05
487,0.785605251789093,1.0729594345080633,0.7704197709544495,9.396015728368503e-05
488,0.8037828632763454,1.0884668136663804,0.7653002206055658,9.391873510342665e-05
489,0.8123738169670105,1.087381527453379,0.7653192042310832,9.387718066217124e-05
490,0.7770626034055438,1.079387081401272,0.7550482247303355,9.383549408650089e-05
491,0.7932267444474357,1.0564816914302901,0.7553672345378285,9.37936755034001e-05
492,0.8071780545370919,1.0736266979166322,0.7565783643096434,9.375172504025554e-05
493,0.7684708322797503,1.1007047745828495,0.7626389691285222,9.370964282485558e-05
494,0.8440564615385873,1.1073471458473236,0.7906847822688391,9.366742898538997e-05
495,0.8117680123874119,1.0424426218655833,0.7648982257019056,9.362508365044939e-05
496,0.8184807641165597,1.0836987827690074,0.7728310562845233,9.358260694902504e-05
497,0.7913141591208321,1.1090242729011335,0.7738582742608041,9.353999901050835e-05
498,0.7561721972056797,1.1182202626643427,0.773053939835766,9.349725996469047e-05
499,0.8131000399589539,1.1120522027734054,0.7736804282212009,9.345438994176196e-05
500,0.798225862639291,1.0695195294335906,0.7703093707473034,9.341138907231234e-05
501,0.7856471623693194,1.0458059485867977,0.7601040737497249,9.336825748732972e-05
502,0.7306733301707676,1.0379015618247638,0.7435897794094323,9.332499531820037e-05
503,0.8369161742074149,1.0482898009077928,0.7476323083193073,9.32816026967084e-05
504,0.7965760145868573,1.0728775697976807,0.7664910188397187,9.32380797550352e-05
505,0.7776022127696446,1.0777400719390862,0.7644237766628189,9.319442662575925e-05
506,0.7548491018159049,1.0434561334966213,0.763649237601249,9.315064344185553e-05
507,0.8365748524665833,1.047400800959191,0.759439075620219,9.310673033669521e-05
508,0.8370501313890729,1.1049861356735877,0.7896773394193486,9.306268744404524e-05
509,0.8156444345201764,1.1307024979380482,0.8026567675938269,9.301851489806789e-05
510,0.8000526257923671,1.0779515952081091,0.7770991551905188,9.297421283332042e-05
511,0.7676056453159877,1.0536456821603906,0.7539311380778204,9.292978138475457e-05
512,0.8286677854401725,1.084765174612178,0.765205265565457,9.288522068771625e-05
513,0.7668302229472569,1.122299410307985,0.791607489097902,9.284053087794509e-05
514,0.7789234093257359,1.0763759334134009,0.7729110965481648,9.279571209157397e-05
515,0.7724759323256356,1.0827405198026872,0.781559207072983,9.275076446512871e-05
516,0.7829850316047668,1.100388731392321,0.775632594705799,9.270568813552756e-05
517,0.7648080331938607,1.1263591268374316,0.785797936017188,9.266048324008086e-05
518,0.7183344789913723,1.0950045772664707,0.7825305627895228,9.261514991649055e-05
519,0.7634586095809937,1.078082555386962,0.7777595180755683,9.256968830284978e-05
520,0.7969335743359157,1.0675613800949533,0.7559095738724341,9.25240985376425e-05
521,0.8005350743021283,1.0755135906588482,0.7555411375940273,9.247838075974309e-05
522,0.7997831446783883,1.0806512487172768,0.7619171825980691,9.24325351084158e-05
523,0.8096551128796169,1.0831816292711538,0.7654660032096781,9.238656172331443e-05
524,0.710598920072828,1.0560423704037283,0.7626477180011529,9.234046074448189e-05
525,0.7477795992578778,1.084796674910536,0.7619775170215378,9.229423231234974e-05
526,0.7267460397311619,1.1130888328374504,0.7863253315294081,9.224787656773784e-05
527,0.741732486656734,1.0954622253597726,0.7727078114277097,9.220139365185381e-05
528,0.7413124186652047,1.1112742937801934,0.7692231771519177,9.215478370629266e-05
529,0.7269557629312787,1.078270261608131,0.7523608428190731,9.210804687303637e-05
530,0.7798844235283988,1.1033038305797238,0.780616167798573,9.206118329445347e-05
531,0.7368000320025853,1.0817719588480954,0.7606914227602981,9.20141931132985e-05
532,0.777005706514631,1.0703722776557048,0.7530403115645462,9.196707647271172e-05
533,0.7798768281936646,1.0865055473376393,0.7581207533998563,9.191983351621861e-05
534,0.7332077622413635,1.0965823824078975,0.7730571112869664,9.187246438772939e-05
535,0.6918131453650338,1.1149024170101447,0.7659261444109644,9.182496923153862e-05
536,0.749879675252097,1.1185806859000482,0.7675514205673704,9.177734819232483e-05
537,0.7382744550704956,1.101603722758457,0.7565844957214521,9.172960141514993e-05
538,0.7572540811129979,1.0768303392560765,0.7601429607881717,9.168172904545888e-05
539,0.7385615961892265,1.076149128965754,0.7518515813392613,9.163373122907925e-05
540,0.7045894094875881,1.0883429782092287,0.7646886718066532,9.158560811222069e-05
541,0.7225623726844788,1.0788117295651887,0.7535743800739259,9.153735984147456e-05
542,0.7437962549073356,1.0799523573293341,0.7665174947993403,9.148898656381347e-05
543,0.7495273223945073,1.0785111533261362,0.7689637895377727,9.14404884265908e-05
544,0.7263347038200924,1.0379379330631024,0.7523031670048105,9.139186557754031e-05
545,0.7604277219091143,1.0564457195733277,0.7610897503142158,9.134311816477561e-05
546,0.7416442462376186,1.1036946724558938,0.7786227080027369,9.129424633678978e-05
547,0.7119039978299823,1.1368599960069568,0.8070697172839617,9.124525024245488e-05
548,0.7598311134747097,1.0842021327993292,0.7692597489886295,9.119613003102151e-05
549,0.7321329457419259,1.051489698046836,0.7605154743873548,9.114688585211836e-05
550,0.7772079110145569,1.0893305515326948,0.7673793059530764,9.109751785575173e-05
551,0.809204774243491,1.0996558786695707,0.7655567638376524,9.10480261923051e-05
552,0.724319338798523,1.07626112215998,0.769836129534318,9.099841101253866e-05
553,0.74371223790305,1.0926956809162114,0.7822883966818539,9.094867246758885e-05
554,0.7411596519606454,1.0796274738925569,0.7716443852938188,9.089881070896793e-05
555,0.749995836189815,1.0702366314020386,0.762195870317216,9.084882588856343e-05
556,0.6744122930935451,1.1215262975220266,0.7656462028763457,9.079871815863782e-05
557,0.7225324937275478,1.0933451785098982,0.7574610848937903,9.074848767182787e-05
558,0.6631685069629124,1.0834930577914181,0.7626892857358062,9.069813458114441e-05
559,0.7369159630366734,1.0840881995798126,0.7730682113661683,9.064765903997167e-05
560,0.7506525601659503,1.101292779547077,0.778724916655809,9.05970612020669e-05
561,0.7270440799849374,1.0669208631361198,0.749412616156766,9.05463412215599e-05
562,0.7379227536065238,1.0851081161383895,0.7578035096447061,9.04954992529525e-05
563,0.713408282824925,1.0675302767574781,0.7588218900977932,9.044453545111821e-05
564,0.6560626455715725,1.1066522107554977,0.7682230354175693,9.039344997130154e-05
565,0.6832864284515381,1.0891288354969493,0.7717206408137981,9.034224296911775e-05
566,0.6584028942244393,1.0911622415995639,0.7642443830203831,9.029091460055225e-05
567,0.746334433555603,1.068757979041033,0.7615015784714552,9.023946502196018e-05
568,0.6897380862917218,1.1051947119921532,0.7702572009499219,9.018789439006583e-05
569,0.6707438315664019,1.1016298126494148,0.7853658885726582,9.01362028619623e-05
570,0.7695742079189846,1.1047505157897477,0.7865279525270445,9.0084390595111e-05
571,0.686947728906359,1.1034079753247852,0.7831117994496712,9.0032457747341e-05
572,0.6591441971915108,1.0727435331719852,0.7586259892969336,8.998040447684883e-05
573,0.6951989701816014,1.0760345724692415,0.7691535350244534,8.992823094219772e-05
574,0.7105499080249241,1.0886534016196965,0.7648248853634104,8.987593730231735e-05
575,0.677823143345969,1.1180868299516977,0.7683178095258122,8.98235237165032e-05
576,0.7293915493147713,1.103759497499351,0.768519660504053,8.977099034441615e-05
577,0.7407663805144173,1.0718711626167132,0.7800458572446786,8.971833734608195e-05
578,0.7493591393743243,1.1242933490589109,0.7882703478771267,8.966556488189076e-05
579,0.7110464998653957,1.097593171891783,0.7732364519811138,8.961267311259668e-05
580,0.7256118484905788,1.077749010215309,0.7652454260858826,8.955966219931719e-05
581,0.6574639933449882,1.1007151004067928,0.7700025402564128,8.950653230353273e-05
582,0.7102815679141453,1.0937662154334742,0.7634013055762429,8.94532835870862e-05
583,0.7441055604389736,1.0769002461249835,0.7553153058820808,8.93999162121824e-05
584,0.6672991599355426,1.1363892893529015,0.778046617916231,8.93464303413876e-05
585,0.7076413801738194,1.10396645390285,0.7804702967765546,8.929282613762908e-05
586,0.670184850692749,1.0812387580855238,0.77436813662805,8.923910376419449e-05
587,0.6738309349332537,1.111907270902744,0.7809849747149994,8.918526338473153e-05
588,0.6856511235237122,1.1213542724659806,0.7818488774774122,8.913130516324733e-05
589,0.6687824130058289,1.0707350475595567,0.7602400585698758,8.907722926410798e-05
590,0.6890544806207929,1.1145115575853992,0.7893088907359143,8.902303585203804e-05
591,0.6876691239220756,1.12504547193306,0.7982931312165492,8.896872509212006e-05
592,0.6896979808807373,1.0975105749822112,0.7789573036684339,8.891429714979402e-05
593,0.7061612435749599,1.0921918159259638,0.7619200163904698,8.88597521908569e-05
594,0.7268513015338353,1.1264862396423607,0.7813944080967902,8.880509038146207e-05
595,0.6809331178665161,1.09101216133989,0.7907247890879473,8.875031188811888e-05
596,0.6215891667774746,1.0746887092722543,0.7763413002859371,8.869541687769215e-05
597,0.6773359520094735,1.1072006225023907,0.7824768263279248,8.864040551740158e-05
598,0.712885354246412,1.0785068787351648,0.7664457752835967,8.858527797482131e-05
599,0.716425495488303,1.083136171198823,0.7828471905291564,8.853003441787942e-05
600,0.6879210897854396,1.09437054117815,0.7828549684814567,8.847467501485734e-05
601,0.6542577062334333,1.1088697074675808,0.7863777194737382,8.84191999343894e-05
602,0.6877925481115069,1.126204718130813,0.7893050194596205,8.836360934546239e-05
603,0.7226702060018267,1.0930118663107147,0.7722030980545995,8.83079034174148e-05
604,0.6927979929106576,1.1291608222882028,0.7946625805344913,8.825208231993657e-05
605,0.7005047968455723,1.1117431245520273,0.7791952508564748,8.819614622306848e-05
606,0.6681188855852399,1.1018900271645455,0.769730967576994,8.814009529720155e-05
607,0.7011047175952366,1.0935070308381953,0.7759538955100952,8.80839297130766e-05
608,0.7054881368364606,1.1040425179013056,0.7723881795534672,8.802764964178378e-05
609,0.6338580506188529,1.1050770832846608,0.788347076906086,8.797125525476195e-05
610,0.6498927261148181,1.091206710900427,0.7788029706022275,8.791474672379816e-05
611,0.6974682807922363,1.1166577768243073,0.7874781280204981,8.785812422102722e-05
612,0.6911536966051374,1.108707495090922,0.7867597211036595,8.780138791893109e-05
613,0.6843535133770534,1.0846039631094526,0.7662633950551277,8.774453799033836e-05
614,0.6821764196668353,1.0911717523224256,0.7680143181052754,8.76875746084238e-05
615,0.6712011098861694,1.09822381202816,0.7669041531555951,8.763049794670775e-05
616,0.7197107417242867,1.1088522060915798,0.7845183159701048,8.757330817905562e-05
617,0.6772167342049735,1.1575705018157862,0.8106639372709418,8.751600547967733e-05
618,0.6653475591114589,1.1221058628316283,0.7941865297340371,8.745859002312688e-05
619,0.6582076379231044,1.1022219548416252,0.782653975870613,8.740106198430168e-05
620,0.6561757496425084,1.1240026569037944,0.7878237435865599,8.734342153844213e-05
621,0.6584199666976929,1.1131881014989833,0.7838140468514201,8.728566886113102e-05
622,0.6590526700019836,1.0989126983075073,0.7757288434995171,8.722780412829302e-05
623,0.6364675973142896,1.0981813196651087,0.7882924678566935,8.716982751619412e-05
624,0.6193290267671857,1.113168093097162,0.7975403765936778,8.711173920144119e-05
625,0.7515894004276821,1.1107745926433539,0.7901522825416073,8.705353936098126e-05
626,0.7082564575331551,1.0886665176671628,0.7629658485644951,8.699522817210114e-05
627,0.645318695477077,1.0607740630419822,0.7603781746342793,8.693680581242686e-05
628,0.7036369400365012,1.0800557874237815,0.7590314630544294,8.687827245992302e-05
629,0.6535901938165937,1.1293092511663985,0.7665040005498132,8.681962829289237e-05
630,0.6427141683442252,1.1076088640938477,0.7684864803834219,8.676087348997526e-05
631,0.65885443346841,1.109516431781197,0.7865449407584896,8.670200823014894e-05
632,0.6103434051786151,1.109002806152166,0.7857798198359169,8.664303269272726e-05
633,0.6591572165489197,1.120947897074772,0.7792532265093312,8.658394705735987e-05
634,0.6822104241166796,1.0847990996395878,0.7711949941079068,8.652475150403192e-05
635,0.6815710578645978,1.1055047753542593,0.7759241718537376,8.646544621306332e-05
636,0.6631273456982204,1.0949634028619606,0.77056772904672,8.640603136510824e-05
637,0.6467624647276742,1.1180233301282614,0.787676895592978,8.634650714115465e-05
638,0.6337348137583051,1.139060549871842,0.8004011444832815,8.628687372252363e-05
639,0.658776445048196,1.1456213474902395,0.8018718385652444,8.622713129086894e-05
640,0.6282198343958173,1.0860090848206863,0.7726045474396074,8.616728002817636e-05
641,0.6350100210734776,1.0979973388855186,0.7756674555563879,8.610732011676324e-05
642,0.644068820135934,1.1043387148630566,0.7737197651688191,8.604725173927785e-05
643,0.681648884500776,1.225930888578469,0.7942613411272677,8.59870750786989e-05
644,0.7472766722951617,1.1588196057975542,0.7755337705073281,8.592679031833492e-05
645,0.7128681881087167,1.1502077778605118,0.8112297789892866,8.586639764182377e-05
646,0.6592886022159031,1.1110303776559491,0.789467741955219,8.580589723313198e-05
647,0.6283298645700727,1.0980856738767562,0.7662673335001075,8.574528927655433e-05
648,0.6743599006107875,1.1016636487237002,0.7841028062427253,8.568457395671313e-05
649,0.6260049683707101,1.1032271729553136,0.7772615439606188,8.562375145855779e-05
650,0.6445642369134086,1.1084262331772687,0.7812940417415964,8.556282196736419e-05
651,0.6589366963931492,1.1455774869434132,0.8010467360060852,8.55017856687341e-05
652,0.6570468119212559,1.1051126227810275,0.7796906541050962,8.544064274859471e-05
653,0.6687885352543422,1.1235843091481512,0.7754478620605122,8.537939339319794e-05
654,0.6501333543232509,1.0858832209902423,0.7810992389369595,8.531803778911995e-05
655,0.6466111711093357,1.09523267607285,0.7751487677684143,8.525657612326055e-05
656,0.6370381116867065,1.1456441515616937,0.8093444547266568,8.519500858284262e-05
657,0.6865322078977313,1.1025702099555093,0.7794398456264969,8.51333353554116e-05
658,0.6327016013009208,1.1172529954633603,0.766196755549464,8.50715566288348e-05
659,0.687413649899619,1.0791350632812018,0.7788624820580121,8.500967259130096e-05
660,0.6662643892424447,1.077321762911334,0.7769633098512879,8.494768343131955e-05
661,0.5936112361294883,1.0948958438714467,0.7861061026203188,8.488558933772037e-05
662,0.662174505846841,1.0971600125331948,0.7990486530682586,8.482339049965275e-05
663,0.6457987172263009,1.1203499160478674,0.7881491026502486,8.476108710658514e-05
664,0.7283470290047782,1.1258243122110263,0.7813323230516227,8.46986793483045e-05
665,0.6540508185114179,1.067776197655206,0.7648810737846086,8.463616741491566e-05
666,0.6101014528955732,1.0893906284762005,0.7693059764752327,8.457355149684082e-05
667,0.6138735413551331,1.1093067910507515,0.7741944983132937,8.451083178481894e-05
668,0.647173353603908,1.11727515084264,0.7740824382529435,8.444800846990514e-05
669,0.6560913664954049,1.1000929465195355,0.7884351302124287,8.438508174347009e-05
670,0.5983719485146659,1.1293310150309048,0.7972148723003978,8.432205179719957e-05
671,0.6995484488351005,1.0930781158144134,0.7772394106683395,8.425891882309368e-05
672,0.663853372846331,1.1063372906738087,0.765412614693976,8.419568301346644e-05
673,0.6610656380653381,1.1121092180955892,0.7794862821831993,8.413234456094507e-05
674,0.6488861015864781,1.1265492704952418,0.7951916522382446,8.40689036584695e-05
675,0.6203940170151847,1.1111743891340753,0.7924292226331041,8.40053604992917e-05
676,0.6289135387965611,1.0926266696297842,0.7843127719243813,8.39417152769752e-05
677,0.6163741094725472,1.1039887557219676,0.7767582142019276,8.387796818539431e-05
678,0.6337171792984009,1.115508985946883,0.7817947740085345,8.381411941873378e-05
679,0.6030570183481488,1.0782086134619842,0.7629970938033834,8.375016917148802e-05
680,0.6312187441757747,1.1113542166499153,0.7738486724668862,8.368611763846056e-05
681,0.6171482801437378,1.1323449677652586,0.7989836228880037,8.362196501476348e-05
682,0.6047205626964569,1.2044662599629932,0.8415609870038085,8.355771149581681e-05
683,0.7346937315804618,1.09469972704157,0.7701763691850076,8.349335727734789e-05
684,0.6619572980063302,1.1000814812484239,0.7766260059562745,8.342890255539086e-05
685,0.6035313946860177,1.093336734014286,0.7806689772112797,8.336434752628596e-05
686,0.5715687956128802,1.0724937298031825,0.7660315226998672,8.329969238667901e-05
687,0.6101867215973991,1.0650090317500185,0.7608958433946204,8.323493733352077e-05
688,0.613374228988375,1.09636870550506,0.7707448450050651,8.317008256406637e-05
689,0.6028708304677691,1.0947264438402637,0.7661978220792752,8.310512827587468e-05
690,0.6456037334033421,1.1149062081076015,0.7894862747638801,8.304007466680775e-05
691,0.6325234132153648,1.1228166454974837,0.7897869965350857,8.297492193503012e-05
692,0.6616782886641366,1.118938220277133,0.7797114258699569,8.290967027900831e-05
693,0.6378589953695025,1.1004736531856008,0.7634356732513446,8.284431989751024e-05
694,0.6069927130426679,1.0710199335566368,0.7621356883848182,8.277887098960443e-05
695,0.5911130223955426,1.107758414265513,0.7864599865911134,8.271332375465962e-05
696,0.5670451777321952,1.1078376932840468,0.779337517159012,8.264767839234409e-05
697,0.6140436104365757,1.097108018524131,0.7754241034070566,8.258193510262499e-05
698,0.5832624520574298,1.1052172818808916,0.7800375510197398,8.251609408576776e-05
699,0.5889281247343335,1.1112553007752648,0.7893970015289702,8.245015554233556e-05
700,0.6257466673851013,1.0947457097557995,0.7787545922048644,8.238411967318864e-05
701,0.5635411271027156,1.1119520191654473,0.7797782317845273,8.23179866794837e-05
702,0.6596134986196246,1.1173951837049922,0.7945629215684319,8.225175676267333e-05
703,0.6155848119940076,1.1234836783540765,0.7917005879222967,8.218543012450531e-05
704,0.6356222374098641,1.0961788904292,0.7765398606036877,8.21190069670221e-05
705,0.6084977984428406,1.100047912638636,0.7823197090894282,8.205248749256015e-05
706,0.6891861387661525,1.1064460748991896,0.7899286843397508,8.198587190374932e-05
707,0.6265952203954969,1.1242357376902794,0.776253335025034,8.191916040351225e-05
708,0.627496566091265,1.1045586166692523,0.7751031859483692,8.185235319506373e-05
709,0.6338474793093545,1.1099260385308123,0.7825141418611689,8.178545048191012e-05
710,0.6821572950908116,1.1256534393097382,0.7710820886903105,8.171845246784868e-05
711,0.6020839810371399,1.12691938266262,0.7798011169425034,8.165135935696696e-05
712,0.592071167060307,1.1467365624963963,0.8032830384374365,8.158417135364224e-05
713,0.606813405241285,1.1344980164256988,0.7984163355301019,8.15168886625408e-05
714,0.5982450587408883,1.117349501131918,0.7784150608509941,8.144951148861742e-05
715,0.6520836097853524,1.121654921924952,0.7680374195948303,8.138204003711462e-05
716,0.6753461020333427,1.1046240746716784,0.7729666837793672,8.131447451356218e-05
717,0.5902024848120553,1.0678352728170935,0.7739765032506074,8.124681512377637e-05
718,0.5640402521405902,1.0917932702250974,0.778753461229422,8.117906207385944e-05
719,0.5688029272215707,1.113695410245915,0.7871675760213297,8.111121557019893e-05
